column_a,player_id,year,rnd,pick,tm,player,hof,pos,position_standard,first4av,age,to,ap1,pb,st,carav,drav,g,cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_tds,rec,rec_yds,rec_tds,tkl,def_int,sk,college_univ
1990Doug Wellsandt,WellDo21,1990,8,204,CIN,Doug Wellsandt,No,TE,TE,1,23,1990,0,0,0,1,,16,,,,,,1,-3,0,5,57,0,,,Washington St.,
1990Thomas Woods,,1990,8,205,MIA,Thomas Woods,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
1990Ken Clark,ClarKe00,1990,8,206,IND,Ken Clark,No,TE,TE,4,24,1992,0,0,1,4,4,34,,,,,,161,510,0,43,314,0,,,Nebraska,
1990Marvcus Patton,PattMa21,1990,8,208,BUF,Marvcus Patton,No,LB,LB,21,23,2002,0,0,9,67,15,208,,,,,,,,,,,,17,27.5,UCLA,
1990Karl Dunbar,DunbKa20,1990,8,209,PIT,Karl Dunbar,No,DE,DE,1,23,1995,0,0,0,1,,21,,,,,,,,,,,,,,LSU,
1990Brett Tucker,,1990,8,211,HOU,Brett Tucker,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Northern Illinois,
1990Jock Jones,JoneJo20,1990,8,212,CLE,Jock Jones,No,LB,LB,5,22,1993,0,0,0,5,2,46,,,,,,,,,,,,1,1,Virginia Tech,
1990Harvey Wilson,,1990,8,213,IND,Harvey Wilson,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Southern,
1990Brad Leggett,LeggBr20,1990,8,219,DEN,Brad Leggett,No,C,C,1,24,1991,0,0,0,1,,4,,,,,,,,,,,,,,USC,
1990Dale Dawkins,DawkDa00,1990,9,223,NYJ,Dale Dawkins,No,WR,WR,1,23,1993,0,0,0,1,1,36,,,,,,,,,8,106,0,,,Miami (FL),
1990Shawn Bouwens,BouwSh20,1990,9,226,NWE,Shawn Bouwens,No,G,G,22,22,1995,0,0,3,21,,73,,,,,,,,,,,,,,Nebraska Wesleyan,
1990Chris Goetz,,1990,9,227,SDG,Chris Goetz,No,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
1990Phil Ross,,1990,9,231,MIA,Phil Ross,No,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
1990Darvell Huffman,HuffDa20,1990,9,232,IND,Darvell Huffman,No,WR,WR,0,23,1991,0,0,0,0,0,3,,,,,,1,-8,0,3,14,0,,,Boston Univ.,
1990Mitchell Price,PricMi20,1990,9,234,CIN,Mitchell Price,No,DB,DB,2,23,1993,0,0,0,2,2,41,,,,,,,,,,,,2,,Tulane,
1990Michael Owens,,1990,9,235,KAN,Michael Owens,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
1990Pat Coleman,ColePa00,1990,9,237,HOU,Pat Coleman,No,WR,WR,4,23,1994,0,0,0,4,4,52,,,,,,2,3,0,42,575,2,,,Mississippi,
1990Clarkston Hines,,1990,9,238,BUF,Clarkston Hines,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Duke,
1990Gary Jones,JoneGa20,1990,9,239,PIT,Gary Jones,No,DB,DB,5,22,1996,0,0,1,14,4,78,,,,,,,,,,,,6,,Texas A&M,
1990Eugene Rowell,RoweEu20,1990,9,240,CLE,Eugene Rowell,No,WR,WR,0,22,1990,0,0,0,0,0,3,,,,,,,,,,,,,,Southern Miss,
1990Todd Ellis,,1990,9,247,DEN,Todd Ellis,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
1990Brad Quast,,1990,10,251,NYJ,Brad Quast,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,
1990Anthony Landry,,1990,10,253,NWE,Anthony Landry,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,S.F. Austin,
1990Kenny Berry,,1990,10,256,SDG,Kenny Berry,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),
1990Jim Szymanski,SzymJi20,1990,10,259,DEN,Jim Szymanski,No,DE,DE,2,23,1991,0,0,0,2,2,7,,,,,,,,,,,,,,Michigan St.,
1990Eric Crigler,,1990,10,261,CIN,Eric Crigler,No,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Murray St.,
1990Craig Hudson,,1990,10,263,KAN,Craig Hudson,No,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
1990Dee Thomas,ThomDe20,1990,10,264,HOU,Dee Thomas,No,DB,DB,0,22,1990,0,0,0,0,0,6,,,,,,,,,,,,,,Nicholls St.,
1990Mike Lodish,LodiMi20,1990,10,265,BUF,Mike Lodish,No,NT,DT,11,23,2000,0,0,1,21,9,166,,,,,,,,,,,,,8.5,UCLA,
1990Eddie Miles,MileEd20,1990,10,266,PIT,Eddie Miles,No,LB,LB,0,22,1990,0,0,0,0,0,1,,,,,,,,,,,,,,Minnesota,
1990Michael Wallace,,1990,10,268,CLE,Michael Wallace,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Jackson St.,
1990Anthony Thompson,ThomAn21,1990,10,275,DEN,Anthony Thompson,No,LB,LB,1,23,1990,0,0,0,1,1,10,,,,,,,,,,,,,,East Carolina,
1990Derrick Kelson,,1990,11,279,NYJ,Derrick Kelson,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
1990Sean Smith,SmitSe21,1990,11,280,NWE,Sean Smith,No,DE,DE,1,23,1991,0,0,0,1,1,17,,,,,,,,,,,,,1.5,Georgia Tech,
1990Tommie Stowers,StowTo20,1990,11,283,SDG,Tommie Stowers,No,TE,TE,0,23,1994,0,0,0,0,,17,,,,,,,,,4,23,0,,,Missouri,
1990Tim O'Connor,,1990,11,288,CIN,Tim O'Connor,No,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,
1990Carnel Smith,,1990,11,290,IND,Carnel Smith,No,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
1990Ernest Thompson,,1990,11,291,KAN,Ernest Thompson,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Southern,
1990Al Edwards,EdwaAl00,1990,11,292,BUF,Al Edwards,No,WR,WR,4,23,1992,0,0,0,4,4,37,,,,,,2,25,0,26,264,1,,,NW State (LA),
1990Justin Strzelczyk,StrzJu20,1990,11,293,PIT,Justin Strzelczyk,No,T,T,15,22,1998,0,0,4,33,33,133,,,,,,,,,,,,,,Maine,
1990Joey Banes,BaneJo20,1990,11,295,HOU,Joey Banes,No,T,T,0,23,1990,0,0,0,0,,1,,,,,,,,,,,,,,Houston,
1990Clemente Gordon,,1990,11,296,CLE,Clemente Gordon,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,Grambling St.,
1990Darrell Davis,DaviDa20,1990,12,306,NYJ,Darrell Davis,No,DE,DE,3,24,1991,0,0,0,3,3,28,,,,,,,,,,,,,6,TCU,
1990Ventson Donelson,,1990,12,309,NWE,Ventson Donelson,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
1990Gene Benhart,,1990,12,311,IND,Gene Benhart,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,West. Illinois,
1990Andre Riley,,1990,12,314,CIN,Andre Riley,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Washington,
1990Bobby Harden,HardBo20,1990,12,315,MIA,Bobby Harden,No,DB,DB,4,23,1993,0,0,0,4,4,29,,,,,,,,,,,,2,1,Miami (FL),
1990Dean Brown,,1990,12,316,IND,Dean Brown,No,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
1990Tony Jeffery,,1990,12,318,KAN,Tony Jeffery,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,San Jose St.,
1990Richard Bell,BellRi00,1990,12,319,PIT,Richard Bell,No,RB,RB,2,23,1990,0,0,0,2,2,16,,,,,,5,18,0,12,137,1,,,Nebraska,
1990Reggie Slack,,1990,12,321,HOU,Reggie Slack,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,
1990Blaine Rose,,1990,12,322,NWE,Blaine Rose,No,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,
1990Kerry Simien,,1990,12,323,CLE,Kerry Simien,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M-Kingsville,
1990Elliott Searcy,,1990,12,326,SDG,Elliott Searcy,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Southern,
1990A.J. Jimerson,JimeA.20,1990,8,197,RAI,A.J. Jimerson,No,LB,LB,0,22,1991,0,0,0,1,1,17,,,,,,,,,,,,,,Norfolk St.,
1989Derrick Thomas,ThomDe01,1989,1,4,KAN,Derrick Thomas,No,LB,LB,72,22,1999,2,9,11,106,106,169,,,,,,,,,,,,1,126.5,Alabama,
1989Tim Worley,WorlTi00,1989,1,7,PIT,Tim Worley,No,RB,RB,14,23,1994,0,0,2,13,10,48,,,,,,455,1792,8,35,253,0,,,Georgia,
1989Burt Grossman,GrosBu20,1989,1,8,SDG,Burt Grossman,No,DE,DE,35,22,1994,0,0,5,34,32,86,,,,,,,,,,,,,43.5,Pittsburgh,
1989Sammie Smith,SmitSa00,1989,1,9,MIA,Sammie Smith,No,RB,RB,15,22,1992,0,0,2,14,13,44,,,,,,532,1881,15,32,310,1,,,Florida St.,
1990Aaron Wallace,WallAa20,1990,2,37,RAI,Aaron Wallace,No,LB,LB,22,23,1998,0,0,2,22,22,102,,,,,,,,,,,,,21,Texas A&M,
1989Eric Metcalf,MetcEr00,1989,1,13,CLE,Eric Metcalf,No,RB,RB,37,21,2002,2,3,6,63,38,179,1,5,32,1,0,630,2392,12,541,5572,31,,,Texas,
1989Jeff Lageman,LageJe20,1989,1,14,NYJ,Jeff Lageman,No,DE,DE,29,22,1998,0,0,7,44,32,122,,,,,,1,-5,0,,,,1,47,Virginia,
1989Hart Lee Dykes,DykeHa00,1989,1,16,NWE,Hart Lee Dykes,No,WR,WR,9,23,1990,0,0,1,9,9,26,,,,,,,,,83,1344,7,,,Oklahoma St.,
1990Anthony Smith,SmitAn20,1990,1,11,RAI,Anthony Smith,No,DE,DE,23,23,1997,0,0,3,27,27,98,,,,,,,,,,,,,57.5,Arizona,
1989Steve Atwater,AtwaSt00,1989,1,20,DEN,Steve Atwater,No,DB,DB,52,22,1999,2,8,11,79,76,167,,,,,,,,,,,,24,5,Arkansas,
1989Andre Rison,RisoAn00,1989,1,22,IND,Andre Rison,No,WR,WR,51,22,2000,1,5,10,77,5,186,,,,,,9,23,0,743,10205,84,,,Michigan St.,
1989David Williams,WillDa23,1989,1,23,HOU,David Williams,No,T,T,30,23,1997,0,0,8,43,34,128,,,,,,,,,,,,,,Florida,
1989Tom Ricketts,RickTo20,1989,1,24,PIT,Tom Ricketts,No,G,G,9,23,1993,0,0,1,9,8,53,,,,,,,,,,,,,,Pittsburgh,
1989Louis Oliver,OlivLo20,1989,1,25,MIA,Louis Oliver,No,DB,DB,37,23,1996,0,0,7,44,40,117,,,,,,,,,,,,27,2,Florida,
1989Lawyer Tillman,TillLa00,1989,2,31,CLE,Lawyer Tillman,No,WR,WR,7,23,1995,0,0,1,7,7,37,,,,,,2,15,0,38,658,3,,,Auburn,
1989Mike Elkins,ElkiMi00,1989,2,32,KAN,Mike Elkins,No,QB,QB,0,23,1989,0,0,0,0,0,1,1,2,5,0,1,,,,,,,,,Wake Forest,
1989Carnell Lake,LakeCa00,1989,2,34,PIT,Carnell Lake,No,DB,DB,32,22,2001,1,5,11,83,69,185,,,,,,,,,,,,16,25,UCLA,
1989Eric Ball,BallEr00,1989,2,35,CIN,Eric Ball,No,RB,RB,5,23,1995,0,0,2,5,5,97,,,,,,158,586,8,22,216,3,,,UCLA,
1989Courtney Hall,HallCo22,1989,2,37,SDG,Courtney Hall,No,C,C,39,21,1996,0,0,7,48,48,118,,,,,,,,,,,,,,Rice,
1989Doug Widell,WideDo20,1989,2,41,DEN,Doug Widell,No,G,G,34,23,1997,0,0,9,52,24,139,,,,,,,,,1,-7,0,,,Boston Col.,
1989Dennis Byrd,ByrdDe21,1989,2,42,NYJ,Dennis Byrd,No,DT,DT,20,22,1992,0,0,2,19,19,57,,,,,,,,,,,,,28,Tulsa,
1989Eric Coleman,ColeEr20,1989,2,43,NWE,Eric Coleman,No,DB,DB,1,22,1990,0,0,0,1,1,15,,,,,,,,,,,,1,,Wyoming,
1989Warren Powers,PoweWa21,1989,2,47,DEN,Warren Powers,No,DE,DE,16,24,1992,0,0,2,15,15,51,,,,,,,,,,,,,9,Maryland,
1989Scott Kozak,KozaSc20,1989,2,50,HOU,Scott Kozak,No,LB,LB,5,23,1993,0,0,0,4,4,80,,,,,,,,,,,,,0.5,Oregon,
1989Billy Joe Tolliver,TollBi00,1989,2,51,SDG,Billy Joe Tolliver,No,QB,QB,17,23,1999,0,0,2,26,10,79,891,1707,10760,59,64,99,320,5,,,,,,Texas Tech,
1989Freddie Childress,ChilFr20,1989,2,55,CIN,Freddie Childress,No,G,G,2,23,1992,0,0,0,2,,31,,,,,,,,,,,,,,Arkansas,
1989Naz Worthen,WortNa20,1989,3,60,KAN,Naz Worthen,No,WR,WR,1,23,1990,0,0,0,1,1,19,,,,,,,,,5,69,0,,,North Carolina St.,
1989Derek Hill,HillDe00,1989,3,61,PIT,Derek Hill,No,WR,WR,8,21,1990,0,0,2,8,8,32,,,,,,,,,53,846,1,,,Arizona,
1989Marv Cook,CookMa00,1989,3,63,NWE,Marv Cook,No,TE,TE,11,23,1995,1,2,6,13,10,112,,,,,,,,,257,2190,13,,,Iowa,
1989Darrell Hamilton,HamiDa20,1989,3,69,DEN,Darrell Hamilton,No,T,T,5,24,1991,0,0,0,5,5,21,,,,,,,,,,,,,,North Carolina,
1989Joe Mott,MottJo20,1989,3,70,NYJ,Joe Mott,No,LB,LB,7,23,1993,0,0,1,7,7,34,,,,,,,,,,,,,,Iowa,
1989Mitchell Benson,BensMi20,1989,3,72,IND,Mitchell Benson,No,NT,DT,3,22,1991,0,0,0,3,2,41,,,,,,,,,,,,,1,TCU,
1989Chris Gannon,GannCh20,1989,3,73,NWE,Chris Gannon,No,DE,DE,5,23,1993,0,0,0,4,4,40,,,,,,1,0,0,,,,,0.5,La-Lafayette,
1989Bubba McDowell,McDoBu20,1989,3,77,HOU,Bubba McDowell,No,DB,DB,35,22,1995,0,0,5,36,33,102,,,,,,,,,,,,17,5,Miami (FL),
1989Don Beebe,BeebDo00,1989,3,82,BUF,Don Beebe,No,WR,WR,22,24,1997,0,0,4,33,24,116,,,,,,4,28,0,219,3416,23,,,Chadron St.,
1989Erik Wilhelm,WilhEr00,1989,3,83,CIN,Erik Wilhelm,No,QB,QB,3,23,1996,0,0,0,3,3,22,77,136,912,5,6,19,69,0,,,,,,Oregon St.,
1989Stan Petry,PetrSt21,1989,4,88,KAN,Stan Petry,No,DB,DB,3,23,1991,0,0,0,3,3,36,,,,,,,,,,,,4,0.5,TCU,
1989Kerry Owens,,1989,4,89,CIN,Kerry Owens,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
1989Jerrol Williams,WillJe22,1989,4,91,PIT,Jerrol Williams,No,LB,LB,23,22,1996,0,0,1,24,20,85,,,,,,,,,,,,1,21,Purdue,
1989David Holmes,,1989,4,92,MIA,David Holmes,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
1989Maurice Hurst,HursMa20,1989,4,96,NWE,Maurice Hurst,No,DB,DB,32,22,1995,0,0,7,39,39,105,,,,,,,,,,,,27,3,Saginaw Valley St.,
1989Jake McCullough,McCuJa20,1989,4,97,DEN,Jake McCullough,No,DE,DE,1,24,1990,0,0,0,1,1,16,,,,,,,,,,,,,,Clemson,
1989Ron Stallworth,StalRo21,1989,4,98,NYJ,Ron Stallworth,No,DE,DE,10,23,1990,0,0,1,10,10,32,,,,,,,,,,,,,3,Auburn,
1989Pat Tomberlin,TombPa20,1989,4,99,IND,Pat Tomberlin,No,G,G,5,23,1993,0,0,1,5,5,18,,,,,,,,,,,,,,Florida St.,
1989Michael Timpson,TimpMi00,1989,4,100,NWE,Michael Timpson,No,WR,WR,10,22,1997,0,0,3,29,16,116,,,,,,9,59,1,300,4047,12,,,Penn St.,
1989Rod Harris,HarrRo21,1989,4,104,HOU,Rod Harris,No,WR,WR,0,22,1991,0,0,0,0,,38,,,,,,,,,2,28,0,,,Texas A&M,
1989Andrew Stewart,StewAn20,1989,4,107,CLE,Andrew Stewart,No,DE,DE,2,23,1989,0,0,0,2,2,16,,,,,,,,,,,,,3,Cincinnati,
1989John Kolesar,,1989,4,109,BUF,John Kolesar,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
1989Rob Woods,WoodRo20,1989,4,111,CIN,Rob Woods,No,T,T,1,23,1991,0,0,0,1,,2,,,,,,,,,,,,,,Arizona,
1989Kyle Kramer,KramKy20,1989,5,114,CLE,Kyle Kramer,No,DB,DB,1,22,1989,0,0,0,1,1,14,,,,,,,,,,,,1,,Bowling Green,
1989Vernon Joines,JoinVe20,1989,5,116,CLE,Vernon Joines,No,WR,WR,1,24,1990,0,0,0,1,1,20,,,,,,,,,6,86,0,,,Maryland,
1989David Arnold,ArnoDa20,1989,5,118,PIT,David Arnold,No,DB,DB,1,22,1989,0,0,0,1,1,15,,,,,,,,,,,,,,Michigan,
1989Elliot Smith,SmitEl20,1989,5,120,SDG,Elliot Smith,No,DB,DB,2,22,1990,0,0,0,2,0,11,,,,,,,,,,,,,,Alcorn St.,
1989Jeff Uhlenhake,UhleJe20,1989,5,121,MIA,Jeff Uhlenhake,No,C,C,32,23,1997,0,0,8,48,28,119,,,,,,,,,,,,,,Ohio St.,
1990Demetrius Davis,,1990,12,331,RAI,Demetrius Davis,No,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Nevada,
1989Tony Martin,MartTo00,1989,5,126,NYJ,Tony Martin,No,WR,WR,26,24,2001,0,1,6,66,,177,0,4,0,0,1,6,-3,0,593,9065,56,,,Mesa,
1989Glenn Montgomery,MontGl20,1989,5,131,HOU,Glenn Montgomery,No,DT,DT,13,22,1996,0,0,3,26,26,114,,,,,,,,,,,,,13.5,Houston,
1989Darren Carrington,CarrDa20,1989,5,134,DEN,Darren Carrington,No,DB,DB,16,22,1996,0,0,3,26,2,112,,,,,,,,,,,,22,1,Northern Arizona,
1989Michael Andrews,,1989,5,137,BUF,Michael Andrews,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Alcorn St.,
1989Natu Tuatagaloa,TuatNa20,1989,5,138,CIN,Natu Tuatagaloa,No,DE,DE,16,23,1995,0,0,1,15,6,76,,,,,,,,,,,,1,15.5,California,
1989Robb Thomas,ThomRo01,1989,6,143,KAN,Robb Thomas,No,WR,WR,14,23,1998,0,0,3,21,11,136,,,,,,1,-1,0,174,2229,11,,,Oregon St.,
1989Mark Stock,StocMa20,1989,6,144,PIT,Mark Stock,No,WR,WR,1,23,1996,0,0,0,1,1,25,,,,,,,,,6,98,0,,,VMI,
1989Wes Pritchett,PritWe20,1989,6,147,MIA,Wes Pritchett,No,LB,LB,0,23,1991,0,0,0,0,,3,,,,,,,,,,,,,,Notre Dame,
1990Garry Lewis,LewiGa20,1990,7,173,RAI,Garry Lewis,No,DB,DB,5,23,1993,0,0,0,5,4,45,,,,,,,,,,,,1,,Alcorn St.,
1989Marvin Washington,WashMa21,1989,6,151,NYJ,Marvin Washington,No,DE,DE,25,23,1999,0,0,6,44,40,155,,,,,,,,,,,,1,40.5,Idaho,
1989Anthony Stafford,,1989,6,152,DEN,Anthony Stafford,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
1989Titus Dixon,DixoTi20,1989,6,153,NYJ,Titus Dixon,No,WR,WR,0,23,1989,0,0,0,0,0,4,,,,,,,,,,,,,,Troy,
1989Quintus McDonald,McDoQu20,1989,6,155,IND,Quintus McDonald,No,LB,LB,6,22,1991,0,0,0,6,6,40,,,,,,,,,,,,,2,Penn St.,
1989Bo Orlando,OrlaBo20,1989,6,157,HOU,Bo Orlando,No,DB,DB,12,23,1998,0,0,3,23,10,129,,,,,,,,,,,,10,2,West Virginia,
1989Gary Wilkerson,,1989,6,160,CLE,Gary Wilkerson,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
1989Sean Doctor,,1989,6,164,BUF,Sean Doctor,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Marshall,
1989Eric Mitchel,,1989,6,165,NWE,Eric Mitchel,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
1989Craig Taylor,TaylCr00,1989,6,166,CIN,Craig Taylor,No,RB,RB,5,23,1991,0,0,0,5,5,36,,,,,,114,480,7,28,188,3,,,West Virginia,
1989Ron Sancho,,1989,7,171,KAN,Ron Sancho,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,LSU,
1989Brian Jordan,JordBr20,1989,7,173,BUF,Brian Jordan,No,DB,DB,13,22,1991,0,0,2,13,,36,,,,,,,,,,,,5,4,Richmond,
1989D.J. Johnson,JohnD.20,1989,7,174,PIT,D.J. Johnson,No,DB,DB,0,23,1996,0,0,6,32,24,117,,,,,,,,,,,,19,1,Kentucky,
1989Jim Zdelar,,1989,7,176,MIA,Jim Zdelar,No,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Youngstown St.,
1989Eric Lindstrom,,1989,7,178,NWE,Eric Lindstrom,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,
1989Mel Bratton,BratMe00,1989,7,180,DEN,Mel Bratton,No,RB,RB,4,24,1990,0,0,0,4,4,32,,,,,,57,190,4,39,345,4,,,Miami (FL),
1989Stevon Moore,MoorSt21,1989,7,181,NYJ,Stevon Moore,No,DB,DB,19,22,1999,0,0,6,37,,122,,,,,,,,,,,,10,3,Mississippi,
1989Ivy Joe Hunter,HuntIv00,1989,7,182,IND,Ivy Joe Hunter,No,RB,RB,1,22,1991,0,0,1,1,0,45,,,,,,31,100,0,11,97,0,,,Kentucky,
1989Marion Butts,ButtMa00,1989,7,183,SDG,Marion Butts,No,RB,RB,34,23,1995,0,2,4,35,31,104,,,,,,1345,5185,43,68,471,1,,,Florida St.,
1989Charles Washington,WashCh20,1989,7,185,IND,Charles Washington,No,DB,DB,5,22,1994,0,0,0,6,1,74,,,,,,,,,,,,1,,Cameron,
1989Mike Graybill,GrayMi20,1989,7,187,CLE,Mike Graybill,No,T,T,0,22,1989,0,0,0,0,0,6,,,,,,,,,,,,,,Boston Univ.,
1989Tracy Rogers,RogeTr20,1989,7,190,HOU,Tracy Rogers,No,LB,LB,11,22,1996,0,0,1,13,,75,,,,,,,,,,,,,,Fresno St.,
1989Chris Hale,HaleCh20,1989,7,193,BUF,Chris Hale,No,DB,DB,4,23,1992,0,0,0,4,4,43,,,,,,,,,,,,1,,USC,
1989Kendal Smith,SmitKe00,1989,7,194,CIN,Kendal Smith,No,WR,WR,1,23,1990,0,0,0,1,1,20,,,,,,,,,17,185,1,,,Utah St.,
1989Terrence Jones,,1989,7,195,SDG,Terrence Jones,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,
1989Bryan Tobey,,1989,8,199,KAN,Bryan Tobey,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Grambling St.,
1989Chris Asbeck,,1989,8,201,PIT,Chris Asbeck,No,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,
1989Pete Stoyanovich,stoyapet01,1989,8,203,MIA,Pete Stoyanovich,No,K,K,19,22,2000,1,0,10,33,20,182,,,,,,,,,,,,,,Indiana,
1989Dana Brinson,BrinDa00,1989,8,204,SDG,Dana Brinson,No,WR,WR,1,24,1989,0,0,0,1,1,10,,,,,,17,64,0,12,71,0,,,Nebraska,
1990Leon Perry,,1990,9,230,RAI,Leon Perry,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
1989Paul Green,GreePa00,1989,8,208,DEN,Paul Green,No,TE,TE,2,22,1996,0,0,1,5,0,49,,,,,,,,,69,544,3,,,USC,
1989A.B. Brown,BrowAB00,1989,8,209,NYJ,A.B. Brown,No,RB,RB,0,23,1992,0,0,0,0,0,33,,,,,,40,117,1,8,40,0,,,West Virginia,
1989Rodney Rice,RiceRo20,1989,8,210,NWE,Rodney Rice,No,DB,DB,3,23,1990,0,0,0,3,1,26,,,,,,,,,,,,2,,BYU,
1989Kurt Larson,LarsKu20,1989,8,212,IND,Kurt Larson,No,LB,LB,4,23,1991,0,0,0,4,3,42,,,,,,,,,,,,,1,Michigan St.,
1989Rick Aeilts,,1989,8,214,CLE,Rick Aeilts,No,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,SE Missouri St.,
1989Alvoid Mays,MaysAl20,1989,8,217,HOU,Alvoid Mays,No,DB,DB,7,23,1995,0,0,0,9,,74,,,,,,,,,,,,5,1,West Virginia,
1989Todd McNair,McNaTo00,1989,8,220,KAN,Todd McNair,No,RB,RB,22,23,1996,0,0,0,25,21,121,,,,,,147,803,3,254,2435,7,,,Temple,
1989Chris Chenault,,1989,8,222,CIN,Chris Chenault,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,
1989Tony Zackery,ZackTo20,1989,8,223,NWE,Tony Zackery,No,DB,DB,1,22,1991,0,0,0,1,1,19,,,,,,,,,,,,1,,Washington,
1989Jack Phillips,,1989,9,227,KAN,Jack Phillips,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Alcorn St.,
1989A.J. Jenkins,JenkA.20,1989,9,228,PIT,A.J. Jenkins,No,LB,LB,0,23,1990,0,0,0,2,2,21,,,,,,,,,,,,,2,Cal State-Fullerton,
1989Pat Davis,,1989,9,231,SDG,Pat Davis,No,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
1989Dana Batisite,,1989,9,232,MIA,Dana Batisite,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,
1990Major Harris,,1990,12,317,RAI,Major Harris,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
1990Marcus Wilson,WilsMa20,1990,6,149,RAI,Marcus Wilson,No,RB,RB,0,22,1995,0,0,0,0,0,49,,,,,,12,24,0,2,18,0,,,Virginia,
1989Monte Smith,SmitMo20,1989,9,236,DEN,Monte Smith,No,G,G,1,22,1989,0,0,0,1,1,14,,,,,,,,,,,,,,North Dakota,
1989Pat Marlatt,,1989,9,237,NYJ,Pat Marlatt,No,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
1989William Mackall,,1989,9,239,IND,William Mackall,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Tenn-Martin,
1989Darron Norris,,1989,9,240,NWE,Darron Norris,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
1989Wayne Williams,,1989,9,241,DEN,Wayne Williams,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
1989Bob Mrosko,MrosBo00,1989,9,244,HOU,Bob Mrosko,No,TE,TE,1,23,1991,0,0,1,1,0,42,,,,,,,,,14,145,1,,,Penn St.,
1989Curtis Wilson,,1989,9,247,NWE,Curtis Wilson,No,C,C,0,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,
1989Pat Rabold,,1989,9,249,BUF,Pat Rabold,No,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Wyoming,
