column_a,player_id,year,rnd,pick,tm,player,hof,pos,position_standard,first4av,age,to,ap1,pb,st,carav,drav,g,cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_tds,rec,rec_yds,rec_tds,tkl,def_int,sk,college_univ
2006D.J. Shockley,,2006,7,223,ATL,D.J. Shockley,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
2006E.J. Whitley,,2006,7,224,DAL,E.J. Whitley,No,C,C,0,,,0,0,0,,,,,,,,,,,,,,,,,,Texas Tech
2006Kili Lefotu,,2006,7,230,WAS,Kili Lefotu,No,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,,Arizona
2006Gerrick McPhearson,,2006,7,232,NYG,Gerrick McPhearson,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Maryland
2006Will Montgomery,MontWi20,2006,7,234,CAR,Will Montgomery,No,G,G,8,23,2015,0,0,4,34,1,110,,,,,,,,,,,,3,,,Virginia Tech
2006Justin Phinisee,,2006,7,235,TAM,Justin Phinisee,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Oregon
2006Stanley McClover,McClSt20,2006,7,237,CAR,Stanley McClover,No,DE,DE,1,21,2008,0,0,0,1,1,14,,,,,,,,,,,,7,,1,Auburn
2006Ryan Plackemeier,PlacRy20,2006,7,239,SEA,Ryan Plackemeier,No,P,P,5,22,2008,0,0,0,5,4,43,,,,,,1,0,0,,,,1,,,Wake Forest
2006Charles Bennett,BennCh21,2006,7,241,TAM,Charles Bennett,No,LB,LB,0,23,2006,0,0,0,0,0,3,,,,,,,,,,,,1,,,Clemson
1989Alfred Jackson,JackAl22,1989,5,135,RAM,Alfred Jackson,No,WR,WR,0,22,1996,0,0,0,0,0,45,,,,,,,,,,,,5,,San Diego St.,
1989Bill Hawkins,HawkBi20,1989,1,21,RAM,Bill Hawkins,No,DE,DE,6,23,1992,0,0,1,6,6,42,,,,,,,,,,,,,5,Miami (FL),
2006Tim Massaquoi,MassTi20,2006,7,244,TAM,Tim Massaquoi,No,TE,TE,0,24,2007,0,0,0,0,,11,,,,,,,,,0,0,0,,,,Michigan
2006Anthony Cannon,CannAn20,2006,7,247,DET,Anthony Cannon,No,LB,LB,3,21,2008,0,0,0,3,3,32,,,,,,,,,,,,16,,,Tulane
2006Ben Obomanu,ObomBe00,2006,7,249,SEA,Ben Obomanu,No,WR,WR,9,22,2013,0,0,0,10,10,69,,,,,,4,41,0,88,1217,7,25,,,Auburn
2006Kevin Simon,,2006,7,250,WAS,Kevin Simon,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee
2006Marques Colston,ColsMa00,2006,7,252,NOR,Marques Colston,No,WR,WR,48,23,2015,0,0,7,72,72,146,,,,,,2,7,0,711,9759,72,10,,,Hofstra
2006Dave Tollefson,TollDa99,2006,7,253,GNB,Dave Tollefson,No,DE,DE,6,25,2012,0,0,0,6,,78,,,,,,,,,,,,62,,10.5,NW Missouri St.
2006Vickiel Vaughn,,2006,7,254,SFO,Vickiel Vaughn,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas
2005Alex Smith,SmitAl03,2005,1,1,SFO,Alex Smith,No,QB,QB,14,21,2016,0,1,8,72,31,135,2411,3921,26421,151,87,446,1998,10,2,-10,0,9,,,Utah
2005Cedric Benson,BensCe00,2005,1,4,CHI,Cedric Benson,No,RB,RB,22,22,2012,0,0,5,34,9,96,,,,,,1600,6017,32,120,833,1,6,,,Texas
2005Cadillac Williams,WillCa02,2005,1,5,TAM,Cadillac Williams,No,RB,RB,21,23,2011,0,0,4,26,25,81,,,,,,1055,4038,21,148,1002,4,6,,,Auburn
2005Troy Williamson,WillTr01,2005,1,7,MIN,Troy Williamson,No,WR,WR,8,22,2009,0,0,2,8,8,49,,,,,,6,58,0,87,1131,4,9,,,South Carolina
2005Antrel Rolle,RollAn20,2005,1,8,ARI,Antrel Rolle,No,DB,DB,23,22,2015,0,3,8,53,17,155,,,,,,1,9,0,1,9,0,705,26,4,Miami (FL)
2005Carlos Rogers,RogeCa20,2005,1,9,WAS,Carlos Rogers,No,DB,DB,25,24,2014,0,1,7,49,23,133,,,,,,,,,,,,412,17,1,Auburn
2005Mike Williams,WillMi03,2005,1,10,DET,Mike Williams,No,WR,WR,5,21,2011,0,0,2,12,4,56,,,,,,1,0,0,127,1526,5,8,,,USC
2005DeMarcus Ware,WareDe99,2005,1,11,DAL,DeMarcus Ware,No,LB,LB,64,23,2016,4,9,11,99,87,173,,,,,,,,,,,,499,3,136.5,Troy
2005Jammal Brown,BrowJa55,2005,1,13,NOR,Jammal Brown,No,T,T,42,24,2012,1,2,6,50,39,85,,,,,,,,,,,,2,,,Oklahoma
2005Thomas Davis,DaviTh20,2005,1,14,CAR,Thomas Davis,No,LB,LB,29,22,2016,1,1,8,59,59,143,,,,,,,,,,,,669,12,25,Georgia
2005Erasmus James,JameEr20,2005,1,18,MIN,Erasmus James,No,DE,DE,6,22,2008,0,0,1,6,6,28,,,,,,,,,,,,30,,5,Wisconsin
1989Brian Smith,SmitBr23,1989,2,48,RAM,Brian Smith,No,LB,LB,2,23,1990,0,0,0,2,2,19,,,,,,,,,,,,,3,Auburn,
2005Marcus Spears,SpeaMa21,2005,1,20,DAL,Marcus Spears,No,DE,DE,31,22,2013,0,0,5,35,34,124,,,,,,,,,,,,143,,10,LSU
2005Aaron Rodgers,RodgAa00,2005,1,24,GNB,Aaron Rodgers,No,QB,QB,34,21,2016,2,5,9,112,112,136,2892,4457,35160,282,72,474,2434,24,1,-1,0,6,,,California
2005Jason Campbell,CampJa00,2005,1,25,WAS,Jason Campbell,No,QB,QB,44,23,2014,0,0,5,47,32,90,1519,2518,16771,87,60,240,1204,6,,,,1,,,Auburn
2005Chris Spencer,SpenCh21,2005,1,26,SEA,Chris Spencer,No,C,C,25,23,2014,0,0,6,37,28,137,,,,,,,,,,,,4,,,Mississippi
2005Roddy White,WhitRo00,2005,1,27,ATL,Roddy White,No,WR,WR,46,23,2015,1,4,10,88,88,171,,,,,,9,19,0,808,10863,63,25,,,Ala-Birmingham
2005Mike Patterson,PattMi20,2005,1,31,PHI,Mike Patterson,No,DT,DT,40,22,2014,0,0,7,50,46,147,,,,,,,,,,,,288,1,16.5,USC
2005David Baas,BaasDa20,2005,2,33,SFO,David Baas,No,G,G,18,24,2013,0,0,6,36,21,122,,,,,,,,,,,,5,,,Michigan
2005Reggie Brown,BrowRe01,2005,2,35,PHI,Reggie Brown,No,WR,WR,21,24,2009,0,0,3,20,20,72,,,,,,11,68,1,177,2574,17,8,,,Georgia
2005Barrett Ruud,RuudBa20,2005,2,36,TAM,Barrett Ruud,No,LB,LB,32,22,2012,0,0,5,41,36,116,,,,,,,,,,,,481,7,6,Nebraska
2005Shaun Cody,CodySh20,2005,2,37,DET,Shaun Cody,No,DT,DT,12,22,2012,0,0,4,27,5,112,,,,,,,,,,,,120,1,3,USC
2005Mark Bradley,BradMa00,2005,2,39,CHI,Mark Bradley,No,WR,WR,11,23,2009,0,0,1,10,4,57,2,2,63,1,0,2,20,0,92,1283,9,4,,,Oklahoma
2005Josh Bullocks,BullJo20,2005,2,40,NOR,Josh Bullocks,No,DB,DB,22,22,2010,0,0,3,21,19,90,,,,,,,,,,,,235,6,1,Nebraska
2005Kevin Burnett,BurnKe20,2005,2,42,DAL,Kevin Burnett,No,LB,LB,11,22,2013,0,0,4,40,5,136,,,,,,,,,,,,491,5,20,Tennessee
2005Corey Webster,WebsCo20,2005,2,43,NYG,Corey Webster,No,DB,DB,20,23,2013,0,0,6,33,33,121,,,,,,,,,,,,330,20,2,LSU
2005J.J. Arrington,ArriJ.00,2005,2,44,ARI,J.J. Arrington,No,RB,RB,0,22,2008,0,0,0,11,11,58,0,1,0,0,0,183,654,3,91,693,2,6,,,California
2005Lofa Tatupu,TatuLo99,2005,2,45,SEA,Lofa Tatupu,No,LB,LB,46,22,2010,1,3,5,49,49,84,,,,,,,,,,,,407,10,8.5,USC
2005Marcus Johnson,JohnMa20,2005,2,49,MIN,Marcus Johnson,No,G,G,10,23,2009,0,0,1,10,10,53,,,,,,,,,,,,,,,Mississippi
1989Cleveland Gary,GaryCl00,1989,1,26,RAM,Cleveland Gary,No,RB,RB,25,23,1994,0,0,2,24,24,68,1,1,8,0,0,674,2645,24,135,874,5,,,Miami (FL),
2005Nick Collins,CollNi20,2005,2,51,GNB,Nick Collins,No,DB,DB,36,22,2011,0,3,6,43,43,95,,,,,,,,,,,,340,21,1,Bethune-Cookman
2005Eric Shelton,ShelEr00,2005,2,54,CAR,Eric Shelton,No,RB,RB,0,22,2006,0,0,0,0,0,9,,,,,,8,23,0,1,6,0,1,,,Louisville
2005Terrence Murphy,MurpTe00,2005,2,58,GNB,Terrence Murphy,No,WR,WR,0,22,2005,0,0,0,0,0,3,,,,,,,,,5,36,0,,,,Texas A&M
2005Jonathan Babineaux,BabiJo20,2005,2,59,ATL,Jonathan Babineaux,No,DE,DE,27,23,2016,0,0,8,52,52,179,,,,,,,,,,,,286,4,27,Iowa
2005Matt McCoy,McCoMa20,2005,2,63,PHI,Matt McCoy,No,LB,LB,8,22,2011,0,0,1,9,6,65,,,,,,,,,,,,107,,2,San Diego St.
2005Frank Gore,GoreFr00,2005,3,65,SFO,Frank Gore,No,RB,RB,51,22,2016,0,5,11,81,77,175,,,,,,2880,12710,74,405,3354,15,12,,,Miami (FL)
1989Darryl Henley,HenlDa20,1989,2,53,RAM,Darryl Henley,No,DB,DB,13,22,1994,0,0,3,18,18,76,,,,,,,,,,,,12,,UCLA,
2005Alex Smith,SmitAl02,2005,3,71,TAM,Alex Smith,No,TE,TE,11,23,2015,0,0,3,11,10,124,,,,,,,,,163,1473,13,12,,,Stanford
2005Stanley Wilson,WilsSt20,2005,3,72,DET,Stanley Wilson,No,DB,DB,5,22,2007,0,0,0,5,5,32,,,,,,,,,,,,63,,,Stanford
2005Justin Tuck,TuckJu20,2005,3,74,NYG,Justin Tuck,No,DE,DE,31,22,2015,1,2,7,64,58,147,,,,,,,,,,,,353,3,66.5,Notre Dame
2005Eric Green,GreeEr20,2005,3,75,ARI,Eric Green,No,DB,DB,12,23,2008,0,0,3,11,11,51,,,,,,,,,,,,150,2,,Virginia Tech
2005Ryan Moats,MoatRy00,2005,3,77,PHI,Ryan Moats,No,RB,RB,7,22,2009,0,0,0,7,2,38,,,,,,204,831,8,20,127,1,13,,,Louisiana Tech
2005Evan Mathis,MathEv20,2005,3,79,CAR,Evan Mathis,No,G,G,11,23,2016,1,2,6,44,6,134,,,,,,,,,,,,3,,,Alabama
2005Dustin Fox,FoxxDu20,2005,3,80,MIN,Dustin Fox,No,DB,DB,0,22,2008,0,0,0,0,,12,,,,,,,,,,,,8,,,Ohio St.
1989Frank Stams,StamFr20,1989,2,45,RAM,Frank Stams,No,LB,LB,9,24,1995,0,0,2,17,7,82,,,,,,,,,,,,2,2,Notre Dame,
2005Alfred Fincher,FincAl20,2005,3,82,NOR,Alfred Fincher,No,LB,LB,3,22,2008,0,0,0,3,2,38,,,,,,,,,,,,18,,,Connecticut
2005David Greene,,2005,3,85,SEA,David Greene,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
2005Atiyyah Ellison,ElliAt00,2005,3,89,CAR,Atiyyah Ellison,No,DT,DT,0,24,2009,0,0,0,0,,15,,,,,,,,,,,,,,,Missouri
2005Jordan Beck,BeckJo20,2005,3,90,ATL,Jordan Beck,No,LB,LB,2,22,2007,0,0,0,2,1,26,,,,,,,,,,,,18,,,Cal Poly-San Luis Obispo
2005Chris Colmer,,2005,3,91,TAM,Chris Colmer,No,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina St.
2005Adam Snyder,SnydAd20,2005,3,94,SFO,Adam Snyder,No,T,T,23,23,2014,0,0,4,35,31,141,,,,,,,,,0,0,0,8,,,Oregon
2005Darryl Blackstock,BlacDa20,2005,3,95,ARI,Darryl Blackstock,No,LB,LB,6,22,2011,0,0,0,6,4,74,,,,,,,,,,,,62,,4,Virginia
2005LeRoy Hill,HillLe20,2005,3,98,SEA,LeRoy Hill,No,LB,LB,29,23,2012,0,0,7,39,39,97,,,,,,,,,,,,378,,20,Clemson
2005Sean Considine,ConsSe20,2005,4,102,PHI,Sean Considine,No,DB,DB,12,23,2012,0,0,2,14,8,99,,,,,,1,3,0,,,,194,4,2.5,Iowa
2005Ray Willis,WillRa22,2005,4,105,SEA,Ray Willis,No,T,T,12,23,2009,0,0,1,12,12,44,,,,,,,,,,,,1,,,Florida St.
2005Kyle Orton,OrtoKy00,2005,4,106,CHI,Kyle Orton,No,QB,QB,23,22,2014,0,0,5,41,10,87,1613,2712,18037,101,69,126,296,4,,,,7,,,Purdue
2005Dan Buenning,BuenDa20,2005,4,107,TAM,Dan Buenning,No,G,G,10,23,2008,0,0,1,10,9,36,,,,,,,,,,,,,,,Wisconsin
2005Marion Barber,BarbMa01,2005,4,109,DAL,Marion Barber,No,RB,RB,39,22,2011,0,1,3,40,38,99,0,1,0,0,0,1156,4780,53,179,1330,6,15,,,Minnesota
2005Brandon Jacobs,JacoBr00,2005,4,110,NYG,Brandon Jacobs,No,RB,RB,30,23,2013,0,0,3,36,36,109,,,,,,1141,5094,60,82,743,4,21,,,Southern Illinois
2005Elton Brown,BrowEl20,2005,4,111,ARI,Elton Brown,No,G,G,8,23,2008,0,0,1,8,8,34,,,,,,,,,,,,,,,Virginia
2005Ciatrick Fason,FasoCi00,2005,4,112,MIN,Ciatrick Fason,No,RB,RB,1,22,2006,0,0,0,1,1,18,,,,,,50,161,5,3,19,0,4,,,Florida
2005Marviel Underwood,UndeMa20,2005,4,115,GNB,Marviel Underwood,No,DB,DB,1,23,2005,0,0,0,1,1,16,,,,,,,,,,,,27,,,San Diego St.
1989George Bethune,BethGe20,1989,7,188,RAM,George Bethune,No,LB,LB,2,22,1990,0,0,0,2,2,32,,,,,,,,,,,,,4,Alabama,
2005Chase Lyman,,2005,4,118,NOR,Chase Lyman,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,California
2005Manuel White,,2005,4,120,WAS,Manuel White,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,,UCLA
2005Stefan Lefors,,2005,4,121,CAR,Stefan Lefors,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Louisville
2005Brady Poppinga,PoppBr20,2005,4,125,GNB,Brady Poppinga,No,LB,LB,21,26,2012,0,0,4,26,20,100,,,,,,,,,,,,225,2,5,BYU
2005Todd Herremans,HerrTo20,2005,4,126,PHI,Todd Herremans,No,T,T,33,22,2015,0,0,8,54,54,135,,,,,,,,,2,3,2,5,,,Saginaw Valley St.
2005Chauncey Davis,DaviCh22,2005,4,128,ATL,Chauncey Davis,No,DE,DE,18,22,2011,0,0,1,20,19,102,,,,,,,,,,,,148,2,11,Florida St.
2005Chris Canty,CantCh21,2005,4,132,DAL,Chris Canty,No,DE,DE,25,22,2015,0,0,8,46,19,148,,,,,,,,,,,,234,,22.5,Virginia
1989Jeff Carlson,CarlJe00,1989,4,102,RAM,Jeff Carlson,No,QB,QB,2,23,1992,0,0,0,2,,7,49,114,636,2,9,17,57,0,,,,,,Weber St.,
2005Ronald Fields,FielRo20,2005,5,137,SFO,Ronald Fields,No,DT,DT,13,24,2011,0,0,1,12,5,87,,,,,,,,,,,,90,,1,Mississippi St.
2005Airese Currie,CurrAi00,2005,5,140,CHI,Airese Currie,No,WR,WR,0,22,2006,0,0,0,0,0,1,,,,,,,,,,,,,,,Clemson
2005Donte Nicholson,NichDo20,2005,5,141,TAM,Donte Nicholson,No,DB,DB,1,23,2008,0,0,0,1,1,16,,,,,,,,,,,,11,,,Oklahoma
2005Junius Coston,CostJu20,2005,5,143,GNB,Junius Coston,No,G,G,5,21,2007,0,0,0,5,5,16,,,,,,,,,,,,,,,North Carolina A&T
1989Kevin Robbins,RobbKe20,1989,3,75,RAM,Kevin Robbins,No,T,T,2,22,1993,0,0,0,2,0,8,,,,,,,,,,,,,,Michigan St.,
2005Dan Orlovsky,OrloDa00,2005,5,145,DET,Dan Orlovsky,No,QB,QB,4,22,2015,0,0,0,7,5,27,298,512,3132,15,13,13,34,0,,,,1,,,Connecticut
2005Trent Cole,ColeTr20,2005,5,146,PHI,Trent Cole,No,DE,DE,48,22,2016,0,2,9,69,67,171,,,,,,,,,,,,457,1,88.5,Cincinnati
2005Adam Seward,SewaAd20,2005,5,149,CAR,Adam Seward,No,LB,LB,4,23,2009,0,0,0,4,4,43,,,,,,,,,,,,40,,,UNLV
2005Adrian McPherson,,2005,5,152,NOR,Adrian McPherson,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.
2005Robert McCune,McCuRo20,2005,5,154,WAS,Robert McCune,No,LB,LB,0,26,2008,0,0,0,0,0,8,,,,,,,,,,,,8,,,Louisville
2005Larry Brackins,,2005,5,155,TAM,Larry Brackins,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Pearl River CC
2005Jeb Huckeba,,2005,5,159,SEA,Jeb Huckeba,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas
2005Michael Boley,BoleMi20,2005,5,160,ATL,Michael Boley,No,LB,LB,30,23,2013,0,0,8,43,23,131,,,,,,,,,,,,540,8,9.5,Southern Miss
2005Frank Omiyale,OmiyFr20,2005,5,163,ATL,Frank Omiyale,No,T,T,14,22,2012,0,0,2,17,0,75,,,,,,,,,,,,1,,,Tennessee Tech
2005Michael Hawkins,HawkMi21,2005,5,167,GNB,Michael Hawkins,No,DB,DB,1,22,2006,0,0,0,1,1,18,,,,,,,,,,,,12,,,Oklahoma
2005Lance Mitchell,MitcLa20,2005,5,168,ARI,Lance Mitchell,No,LB,LB,1,23,2005,0,0,0,1,1,12,,,,,,,,,,,,7,,,Oklahoma
2005Geoff Hangartner,HangGe20,2005,5,169,CAR,Geoff Hangartner,No,C,C,20,23,2013,0,0,5,37,27,118,,,,,,,,,0,0,0,1,,,Texas A&M
2005Ben Emanuel,EmanBe20,2005,5,171,CAR,Ben Emanuel,No,DB,DB,3,23,2005,0,0,0,3,,11,,,,,,,,,,,,34,1,0.5,UCLA
2005Scott Young,YounSc20,2005,5,172,PHI,Scott Young,No,G,G,1,24,2008,0,0,0,1,1,14,,,,,,,,,,,,,,,BYU
2005Rasheed Marshall,MarsRa00,2005,5,174,SFO,Rasheed Marshall,No,WR,WR,0,24,2005,0,0,0,0,0,12,,,,,,1,-7,0,1,-1,0,,,,West Virginia
2005Anthony Bryant,BryaAn20,2005,6,178,TAM,Anthony Bryant,No,DT,DT,1,23,2010,0,0,0,2,0,15,,,,,,,,,,,,7,,,Alabama
2005Mike Montgomery,MontMi20,2005,6,180,GNB,Mike Montgomery,No,DT,DT,9,22,2010,0,0,1,8,8,58,,,,,,,,,,,,85,,5,Texas A&M
2005Chris Harris,HarrCh20,2005,6,181,CHI,Chris Harris,No,DB,DB,31,23,2012,0,0,5,41,22,101,,,,,,,,,,,,365,16,1,La-Monroe
2005Jared Newberry,,2005,6,183,WAS,Jared Newberry,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Stanford
2005Bill Swancutt,SwanBi20,2005,6,184,DET,Bill Swancutt,No,DE,DE,0,23,2005,0,0,0,0,0,8,,,,,,,,,,,,,,,Oregon St.
2005Eric Moore,MoorEr21,2005,6,186,NYG,Eric Moore,No,DE,DE,3,24,2011,0,0,0,5,1,35,,,,,,,,,,,,31,,4,Florida St.
2005Jovan Haye,HayeJo20,2005,6,189,CAR,Jovan Haye,No,DE,DE,24,23,2011,0,0,3,25,0,73,,,,,,,,,,,,128,,6.5,Vanderbilt
2005C.J. Mosley,MoslC.20,2005,6,191,MIN,C.J. Mosley,No,DT,DT,0,22,2015,0,0,2,22,2,140,,,,,,,,,,,,140,,14,Missouri
1989Mark Messner,MessMa20,1989,6,161,RAM,Mark Messner,No,LB,LB,0,23,1989,0,0,0,0,0,4,,,,,,,,,,,,,,Michigan,
2005Jason Jefferson,JeffJa21,2005,6,193,NOR,Jason Jefferson,No,DT,DT,3,23,2008,0,0,0,3,,34,,,,,,,,,,,,18,,,Wisconsin
2005Craig Bragg,,2005,6,195,GNB,Craig Bragg,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,UCLA
2005Tony Jackson,,2005,6,196,SEA,Tony Jackson,No,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,,Iowa
2005DeAndra Cobb,CobbDe00,2005,6,201,ATL,DeAndra Cobb,No,RB,RB,0,24,2005,0,0,0,0,0,3,,,,,,,,,,,,,,,Michigan St.
2005Derrick Johnson,JohnDe24,2005,6,205,SFO,Derrick Johnson,No,DB,DB,2,23,2006,0,0,0,2,2,19,,,,,,,,,,,,36,,1,Washington
2005Jonathan Goddard,GoddJo20,2005,6,206,DET,Jonathan Goddard,No,DE,DE,0,24,2005,0,0,0,0,,1,,,,,,,,,,,,1,,,Marshall
2005Joe Berger,BergJo20,2005,6,207,CAR,Joe Berger,No,T,T,4,23,2016,0,0,4,26,,126,,,,,,,,,,,,9,,,Michigan Tech
2005Justin Beriault,,2005,6,208,DAL,Justin Beriault,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Ball St.
2005Rob Petitti,PetiRo20,2005,6,209,DAL,Rob Petitti,No,T,T,8,23,2010,0,0,1,8,7,27,,,,,,,,,,,,,,,Pittsburgh
1989Mike Williams,WillMi00,1989,10,269,RAM,Mike Williams,No,WR,WR,0,22,1995,0,0,0,2,,59,,,,,,,,,21,292,0,,,Northeastern,
2005Calvin Armstrong,,2005,6,211,PHI,Calvin Armstrong,No,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,,Washington St.
2005Daven Holly,HollDa22,2005,7,215,SFO,Daven Holly,No,DB,DB,10,23,2007,0,0,1,10,,32,,,,,,,,,,,,99,5,,Cincinnati
2005Adrian Ward,,2005,7,219,MIN,Adrian Ward,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Texas-El Paso
2005Rod Wilson,WilsRo20,2005,7,220,CHI,Rod Wilson,No,DB,DB,3,23,2010,0,0,0,3,3,51,,,,,,,,,,,,39,,,South Carolina
2005Rick Razzano,,2005,7,221,TAM,Rick Razzano,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi
2005Nehemiah Broughton,BrouNe00,2005,7,222,WAS,Nehemiah Broughton,No,FB,FB,0,22,2006,0,0,0,0,0,6,,,,,,1,3,0,,,,2,,,The Citadel
2005Marcus Maxwell,MaxwMa00,2005,7,223,SFO,Marcus Maxwell,No,WR,WR,0,22,2007,0,0,0,0,0,9,,,,,,,,,1,5,0,3,,,Oregon
2005Jay Ratliff,RatlJa20,2005,7,224,DAL,Jay Ratliff,No,DE,DE,37,24,2015,1,4,6,56,51,122,,,,,,,,,,,,192,,35,Auburn
2005Paris Warren,WarrPa00,2005,7,225,TAM,Paris Warren,No,WR,WR,0,23,2006,0,0,0,0,0,8,,,,,,,,,5,63,0,,,,Utah
2005LeRon McCoy,McCoLe00,2005,7,226,ARI,LeRon McCoy,No,WR,WR,1,23,2005,0,0,0,1,1,10,,,,,,,,,18,191,1,1,,,Indiana (PA)
2005Hamza Abdullah,AbduHa20,2005,7,231,TAM,Hamza Abdullah,No,DB,DB,4,22,2011,0,0,0,5,,48,,,,,,,,,,,,67,,,Washington St.
2005Jimmy Verdon,VerdJi20,2005,7,232,NOR,Jimmy Verdon,No,DT,DT,0,23,2005,0,0,0,0,0,4,,,,,,,,,,,,,,,Arizona St.
2005Cornelius Wortham,WortCo20,2005,7,235,SEA,Cornelius Wortham,No,LB,LB,1,23,2005,0,0,0,1,1,8,,,,,,,,,,,,2,,,Alabama
2005Darrell Shropshire,ShroDa20,2005,7,241,ATL,Darrell Shropshire,No,DT,DT,2,22,2006,0,0,0,2,2,23,,,,,,,,,,,,14,,3,South Carolina
2005Kurt Campbell,,2005,7,245,GNB,Kurt Campbell,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Albany (NY)
2005Will Whitticker,WhitWi25,2005,7,246,GNB,Will Whitticker,No,G,G,6,23,2005,0,0,1,6,6,15,,,,,,,,,,,,,,,Michigan St.
2005Keyonta Marshall,MarsKe20,2005,7,247,PHI,Keyonta Marshall,No,DT,DT,0,24,2005,0,0,0,0,0,1,,,,,,,,,,,,,,,Grand Valley St.
2005Patrick Estes,EstePa00,2005,7,248,SFO,Patrick Estes,No,TE,TE,0,22,2007,0,0,0,0,0,8,,,,,,,,,,,,,,,Virginia
2005Billy Bajema,BajeBi00,2005,7,249,SFO,Billy Bajema,No,TE,TE,1,22,2013,0,0,3,2,0,120,,,,,,,,,40,416,2,12,,,Oklahoma St.
1989Thom Kaumeyer,KaumTh20,1989,6,148,RAM,Thom Kaumeyer,No,DB,DB,1,22,1990,0,0,0,1,,8,,,,,,,,,,,,,,Oregon,
1989Vernon Kirk,,1989,9,242,RAM,Vernon Kirk,No,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
2005David Bergeron,,2005,7,252,PHI,David Bergeron,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Stanford
2005J.R. Russell,,2005,7,253,TAM,J.R. Russell,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Louisville
2005Doug Nienhuis,NienDo20,2005,7,254,SEA,Doug Nienhuis,No,T,T,0,23,2005,0,0,0,0,,7,,,,,,,,,,,,,,,Oregon St.
2004Larry Fitzgerald,FitzLa00,2004,1,3,ARI,Larry Fitzgerald,No,WR,WR,50,21,2016,1,9,13,81,81,196,0,1,0,0,0,20,68,0,1092,14115,103,32,,,Pittsburgh
2004Philip Rivers,RivePh00,2004,1,4,NYG,Philip Rivers,No,QB,QB,48,22,2016,0,5,11,121,,174,3691,5708,44333,301,146,312,556,3,0,-9,0,10,,,North Carolina St.
2004Sean Taylor,TaylSe20,2004,1,5,WAS,Sean Taylor,No,DB,DB,33,21,2007,0,2,4,31,31,55,,,,,,,,,,,,238,12,2,Miami (FL)
2004Roy Williams,WillRo04,2004,1,7,DET,Roy Williams,No,WR,WR,35,22,2011,0,1,7,42,30,115,0,1,0,0,0,6,17,0,393,5715,44,10,,,Texas
2004DeAngelo Hall,HallDe99,2004,1,8,ATL,DeAngelo Hall,No,DB,DB,38,20,2016,0,3,10,61,26,166,,,,,,,,,1,0,0,625,43,2,Virginia Tech
2004Tommie Harris,HarrTo99,2004,1,14,CHI,Tommie Harris,No,DT,DT,50,21,2011,0,3,6,54,53,117,,,,,,,,,,,,182,1,31.5,Oklahoma
2004Michael Clayton,ClayMi00,2004,1,15,TAM,Michael Clayton,No,WR,WR,22,21,2011,0,0,5,22,22,95,0,1,0,0,0,18,100,0,223,2955,10,12,,,LSU
2004Shawn Andrews,AndrSh55,2004,1,16,PHI,Shawn Andrews,No,G,G,36,21,2010,1,2,3,38,34,63,,,,,,,,,,,,1,,,Arkansas
2004Will Smith,SmitWi99,2004,1,18,NOR,Will Smith,No,DE,DE,35,23,2012,0,1,8,52,52,139,,,,,,,,,,,,324,2,67.5,Ohio St.
2004Kenechi Udeze,UdezKe20,2004,1,20,MIN,Kenechi Udeze,No,DE,DE,20,21,2007,0,0,3,19,19,51,,,,,,,,,,,,86,,11,USC
2004Marcus Tubbs,TubbMa20,2004,1,23,SEA,Marcus Tubbs,No,DT,DT,9,23,2006,0,0,1,9,9,29,,,,,,,,,,,,37,,7,Texas
1989Warren Wheat,WheaWa20,1989,8,215,RAM,Warren Wheat,No,G,G,3,22,1991,0,0,1,3,,16,,,,,,,,,,,,,,BYU,
